Fecha,Cierre,Apertura,Máximo,Mínimo,Vol,% var
2019-02-06,1311.7,"1,316.40","1,316.90","1,307.40",0.56K,-0.36%
2019-02-07,1311.6,"1,308.00","1,313.00","1,304.00",0.98K,-0.01%
2019-02-08,1315.9,"1,311.30","1,316.60","1,309.40",0.43K,0.33%
2019-02-11,1309.2,"1,315.50","1,315.50","1,304.60",0.52K,-0.51%
2019-02-12,1311.3,"1,307.60","1,315.40","1,307.60",0.46K,0.16%
2019-02-13,1312.4,"1,311.70","1,318.70","1,305.50",0.83K,0.08%
2019-02-14,1311.3,"1,307.50","1,314.60","1,302.70",0.87K,-0.08%
2019-02-15,1319.1,"1,312.70","1,322.20","1,312.20",1.03K,0.59%
2019-02-18,1344.8,"1,325.00","1,345.00","1,323.80",348.64K,1.95%
2019-02-19,1340.8,"1,322.00","1,340.80","1,320.90",1.63K,-0.30%
2019-02-20,1344.1,"1,339.50","1,345.70","1,335.80",1.34K,0.25%
2019-02-21,1324.6,"1,338.30","1,339.70","1,320.80",1.39K,-1.45%
2019-02-22,1329.7,"1,323.40","1,332.20","1,321.40",0.59K,0.39%
2019-02-25,1326.5,"1,327.00","1,331.60","1,324.30",0.67K,-0.24%
2019-02-26,1325.3,"1,326.60","1,329.10","1,322.90",0.94K,-0.09%
2019-02-27,1321.2,"1,331.00","1,332.00","1,318.40",198.04K,-0.31%
2019-02-28,1316.1,"1,321.70","1,328.90","1,314.00",252.24K,-0.39%
2019-03-01,1299.2,"1,315.50","1,316.50","1,291.30",343.47K,-1.28%
2019-03-04,1287.5,"1,294.40","1,298.10","1,283.80",268.39K,-0.90%
2019-03-05,1284.7,"1,287.80","1,290.60","1,282.00",216.93K,-0.22%
2019-03-06,1287.6,"1,288.80","1,291.80","1,284.30",192.93K,0.23%
2019-03-07,1286.1,"1,287.30","1,289.60","1,280.80",257.92K,-0.12%
2019-03-08,1299.3,"1,286.70","1,301.30","1,285.60",283.84K,1.03%
2019-03-11,1291.1,"1,298.20","1,299.20","1,290.60",196.86K,-0.63%
2019-03-12,1298.1,"1,293.60","1,302.60","1,292.00",203.89K,0.54%
2019-03-13,1309.3,"1,301.80","1,311.60","1,300.60",214.24K,0.86%
2019-03-14,1295.1,"1,309.50","1,310.30","1,292.50",248.21K,-1.08%
2019-03-15,1302.9,"1,295.60","1,306.30","1,293.70",234.65K,0.60%
2019-03-18,1301.5,"1,302.00","1,306.70","1,298.00",176.49K,-0.11%
2019-03-19,1306.5,"1,303.70","1,310.80","1,302.10",206.90K,0.38%
2019-03-20,1301.7,"1,306.00","1,317.20","1,298.10",370.40K,-0.37%
2019-03-21,1307.3,"1,312.70","1,320.20","1,302.80",332.61K,0.43%
2019-03-22,1312.3,"1,309.30","1,314.70","1,306.50",271.38K,0.38%
2019-03-25,1322.6,"1,313.30","1,324.50","1,310.60",251.98K,0.78%
2019-03-26,1315.0,"1,321.50","1,323.00","1,312.10",267.17K,-0.57%
2019-03-27,1310.4,"1,315.40","1,318.80","1,307.30",206.26K,-0.35%
2019-03-28,1292.5,"1,312.60","1,314.20","1,290.50",3.66K,-1.37%
2019-03-29,1295.6,"1,292.20","1,301.50","1,288.60",1.31K,0.24%
2019-04-01,1291.2,"1,294.30","1,298.30","1,288.30",1.55K,-0.34%
2019-04-02,1292.5,"1,288.70","1,293.80","1,286.80",0.93K,0.10%
2019-04-03,1292.3,"1,293.60","1,296.00","1,290.00",1.02K,-0.02%
2019-04-04,1291.4,"1,291.50","1,295.70","1,282.00",1.14K,-0.07%
2019-04-05,1292.6,"1,293.70","1,294.50","1,285.60",0.44K,0.09%
2019-04-08,1298.8,"1,294.40","1,304.40","1,292.70",0.94K,0.48%
2019-04-09,1305.1,"1,298.70","1,307.00","1,297.50",0.59K,0.49%
2019-04-10,1310.3,"1,305.00","1,311.00","1,301.70",0.79K,0.40%
2019-04-11,1290.5,"1,308.50","1,309.10","1,290.40",1.51K,-1.51%
2019-04-12,1292.2,"1,293.30","1,296.30","1,290.50",0.35K,0.13%
2019-04-15,1288.5,"1,291.20","1,292.10","1,283.00",0.43K,-0.29%
2019-04-16,1274.2,"1,288.70","1,288.70","1,273.00",1.54K,-1.11%
2019-04-17,1273.8,"1,276.30","1,279.20","1,272.50",0.46K,-0.03%
2019-04-18,1273.1,"1,273.50","1,276.60","1,270.40",0.57K,-0.05%
2019-04-22,1274.7,"1,275.30","1,278.60","1,272.90",0.13K,0.13%
2019-04-23,1270.6,"1,274.40","1,275.00","1,265.90",0.73K,-0.32%
2019-04-24,1276.6,"1,271.50","1,276.50","1,267.90",0.34K,0.47%
2019-04-25,1276.4,"1,273.60","1,281.20","1,272.70",0.98K,-0.02%
2019-04-26,1285.5,"1,277.00","1,287.20","1,276.20",0.80K,0.71%
2019-04-29,1281.5,"1,289.00","1,289.10","1,279.90",208.96K,-0.31%
2019-04-30,1285.7,"1,281.90","1,288.20","1,281.50",239.44K,0.33%
2019-05-01,1284.2,"1,285.20","1,289.40","1,274.50",275.43K,-0.12%
2019-05-02,1272.0,"1,278.50","1,279.40","1,267.30",282.50K,-0.95%
2019-05-03,1281.3,"1,271.60","1,283.90","1,269.00",280.32K,0.73%
2019-05-06,1283.8,"1,281.80","1,287.40","1,278.10",244.34K,0.20%
2019-05-07,1285.6,"1,282.40","1,287.30","1,279.10",251.09K,0.14%
2019-05-08,1281.4,"1,285.60","1,292.80","1,280.20",302.69K,-0.33%
2019-05-09,1285.2,"1,281.90","1,289.20","1,280.40",306.55K,0.30%
2019-05-10,1287.4,"1,285.00","1,290.30","1,283.90",238.64K,0.17%
2019-05-13,1301.8,"1,288.30","1,302.20","1,282.40",379.44K,1.12%
2019-05-14,1296.3,"1,300.80","1,304.20","1,294.30",222.05K,-0.42%
2019-05-15,1297.8,"1,298.00","1,301.70","1,293.60",247.52K,0.12%
2019-05-16,1286.2,"1,297.70","1,299.30","1,284.20",282.07K,-0.89%
2019-05-17,1275.7,"1,287.20","1,289.00","1,274.60",264.57K,-0.82%
2019-05-20,1277.3,"1,277.60","1,278.80","1,273.30",212.18K,0.13%
2019-05-21,1273.2,"1,277.70","1,277.70","1,269.00",213.17K,-0.32%
2019-05-22,1274.2,"1,274.40","1,277.10","1,272.00",191.37K,0.08%
2019-05-23,1285.4,"1,273.30","1,287.10","1,272.10",330.16K,0.88%
2019-05-24,1283.6,"1,283.20","1,284.70","1,280.10",218.71K,-0.14%
2019-05-27,1277.1,"1,283.50","1,286.90","1,275.10",362.16K,-0.51%
2019-05-28,1277.1,"1,283.50","1,286.90","1,275.10",362.16K,0.00%
2019-05-29,1281.0,"1,278.90","1,285.20","1,278.40",189.69K,0.31%
2019-05-30,1289.9,"1,282.10","1,291.00","1,276.70",1.19K,0.69%
2019-05-31,1308.0,"1,290.30","1,308.50","1,289.70",1.98K,1.40%
2019-06-03,1324.9,"1,308.00","1,329.70","1,308.00",1.04K,1.29%
2019-06-04,1325.7,"1,327.00","1,330.80","1,322.20",0.82K,0.06%
2019-06-05,1330.6,"1,327.30","1,345.60","1,326.90",0.91K,0.37%
2019-06-06,1339.8,"1,332.30","1,341.20","1,328.80",0.51K,0.69%
2019-06-07,1343.3,"1,337.10","1,349.50","1,332.60",0.79K,0.26%
2019-06-10,1326.3,"1,336.80","1,337.50","1,326.10",0.47K,-1.27%
2019-06-11,1328.3,"1,328.90","1,330.40","1,320.80",0.38K,0.15%
2019-06-12,1333.9,"1,327.50","1,338.80","1,326.80",0.61K,0.42%
2019-06-13,1340.8,"1,334.90","1,344.00","1,333.30",0.62K,0.52%
2019-06-14,1341.7,"1,343.40","1,359.00","1,338.70",1.50K,0.07%
2019-06-17,1340.0,"1,342.50","1,343.90","1,333.90",0.56K,-0.13%
2019-06-18,1347.8,"1,340.90","1,354.80","1,339.60",0.90K,0.58%
2019-06-19,1345.8,"1,347.80","1,363.00","1,342.00",0.65K,-0.15%
2019-06-20,1394.1,"1,361.20","1,393.90","1,358.80",1.10K,3.59%
2019-06-21,1397.3,"1,389.90","1,412.00","1,383.40",0.98K,0.23%
2019-06-24,1415.2,"1,401.10","1,421.40","1,401.10",0.98K,1.28%
2019-06-25,1415.8,"1,419.90","1,438.20","1,412.50",0.94K,0.04%
2019-06-26,1411.5,"1,421.80","1,421.80","1,380.00",1.33K,-0.30%
2019-06-27,1412.0,"1,412.70","1,415.30","1,401.40",336.36K,0.04%
2019-06-28,1413.7,"1,413.30","1,427.80","1,408.60",306.62K,0.12%
2019-07-01,1389.3,"1,401.80","1,401.90","1,384.70",389.76K,-1.73%
2019-07-02,1408.0,"1,386.20","1,424.00","1,386.20",383.25K,1.35%
2019-07-03,1420.9,"1,424.70","1,441.00","1,414.70",419.61K,0.92%
2019-07-04,1400.1,"1,421.60","1,426.80","1,388.60",577.38K,-1.46%
2019-07-05,1400.1,"1,421.60","1,426.80","1,388.60",577.38K,0.00%
2019-07-08,1400.0,"1,401.00","1,409.90","1,393.80",318.69K,-0.01%
2019-07-09,1400.5,"1,397.90","1,402.40","1,387.50",287.18K,0.04%
2019-07-10,1412.5,"1,400.00","1,421.10","1,391.80",443.50K,0.86%
2019-07-11,1406.7,"1,421.10","1,429.40","1,402.70",400.09K,-0.41%
2019-07-12,1412.2,"1,406.20","1,418.90","1,404.50",284.97K,0.39%
2019-07-15,1413.5,"1,417.70","1,421.60","1,409.30",243.38K,0.09%
2019-07-16,1411.2,"1,416.40","1,420.00","1,402.10",334.82K,-0.16%
2019-07-17,1423.3,"1,407.90","1,428.40","1,401.30",358.17K,0.86%
2019-07-18,1428.1,"1,428.50","1,449.70","1,415.60",481.33K,0.34%
2019-07-19,1426.7,"1,448.30","1,454.40","1,421.10",530.02K,-0.10%
2019-07-22,1426.9,"1,428.50","1,430.80","1,423.00",255.35K,0.01%
2019-07-23,1421.7,"1,426.00","1,431.40","1,414.60",386.68K,-0.36%
2019-07-24,1423.6,"1,418.60","1,430.00","1,416.70",318.16K,0.13%
2019-07-25,1414.7,"1,426.80","1,434.10","1,411.10",489.39K,-0.63%
2019-07-26,1419.3,"1,414.90","1,424.80","1,412.90",306.02K,0.33%
2019-07-29,1420.4,"1,419.00","1,428.00","1,414.40",224.27K,0.08%
2019-07-30,1433.4,"1,430.70","1,437.50","1,426.30",3.55K,0.92%
2019-07-31,1429.1,"1,435.00","1,439.00","1,413.80",4.03K,-0.30%
2019-08-01,1424.2,"1,413.00","1,450.00","1,403.80",5.69K,-0.34%
2019-08-02,1448.7,"1,449.70","1,451.50","1,434.40",4.02K,1.72%
2019-08-05,1467.7,"1,444.90","1,473.20","1,440.10",4.77K,1.31%
2019-08-06,1475.2,"1,472.10","1,477.90","1,459.30",3.80K,0.51%
2019-08-07,1509.6,"1,476.90","1,512.40","1,475.70",7.32K,2.33%
2019-08-08,1499.7,"1,502.30","1,511.10","1,491.90",2.49K,-0.66%
2019-08-09,1498.6,"1,509.20","1,509.80","1,496.20",2.78K,-0.07%
2019-08-12,1507.7,"1,499.10","1,519.30","1,488.80",3.57K,0.61%
2019-08-13,1504.3,"1,512.30","1,536.00","1,480.00",6.27K,-0.23%
2019-08-14,1518.5,"1,502.80","1,525.40","1,495.00",3.03K,0.94%
2019-08-15,1521.7,"1,519.40","1,527.60","1,509.50",2.35K,0.21%
2019-08-16,1514.1,"1,524.30","1,528.30","1,504.80",1.25K,-0.50%
2019-08-19,1502.1,"1,513.00","1,513.50","1,493.90",1.62K,-0.79%
2019-08-20,1506.3,"1,497.60","1,509.00","1,494.90",1.60K,0.28%
2019-08-21,1506.1,"1,506.00","1,508.10","1,497.10",2.10K,-0.01%
2019-08-22,1498.7,"1,502.50","1,504.50","1,492.60",2.13K,-0.49%
2019-08-23,1527.9,"1,498.20","1,530.20","1,493.40",2.73K,1.95%
2019-08-26,1527.2,"1,535.40","1,555.00","1,525.40",2.35K,-0.05%
2019-08-27,1541.4,"1,526.90","1,543.90","1,526.00",1.89K,0.93%
2019-08-28,1538.8,"1,540.90","1,546.00","1,531.70",2.76K,-0.17%
2019-08-29,1530.5,"1,542.20","1,553.40","1,522.30",16.57K,-0.54%
2019-08-30,1523.0,"1,530.60","1,535.70","1,519.30",6.28K,-0.49%
2019-09-02,1555.9,"1,535.20","1,558.90","1,528.00",554.83K,2.16%
2019-09-03,1549.6,"1,526.00","1,552.50","1,521.70",8.48K,-0.40%
2019-09-04,1554.0,"1,549.80","1,559.80","1,536.50",8.15K,0.28%
2019-09-05,1519.0,"1,555.00","1,555.50","1,508.20",13.90K,-2.25%
2019-09-06,1509.0,"1,520.60","1,529.60","1,504.50",12.64K,-0.66%
2019-09-09,1504.5,"1,509.20","1,517.10","1,499.10",7.33K,-0.30%
2019-09-10,1492.7,"1,500.20","1,502.50","1,485.70",6.18K,-0.78%
2019-09-11,1496.6,"1,486.80","1,499.60","1,486.80",4.59K,0.26%
2019-09-12,1500.8,"1,499.10","1,525.40","1,490.50",6.91K,0.28%
2019-09-13,1492.9,"1,499.80","1,509.80","1,486.70",6.27K,-0.53%
2019-09-16,1504.8,"1,500.30","1,512.80","1,496.90",5.61K,0.80%
2019-09-17,1506.9,"1,499.40","1,508.40","1,494.60",10.85K,0.14%
2019-09-18,1509.1,"1,502.60","1,512.20","1,484.00",8.29K,0.15%
2019-09-19,1499.5,"1,494.40","1,505.10","1,489.80",4.86K,-0.64%
2019-09-20,1508.0,"1,499.50","1,517.40","1,498.70",7.38K,0.57%
2019-09-23,1524.0,"1,515.20","1,526.70","1,511.00",7.98K,1.06%
2019-09-24,1532.6,"1,522.80","1,535.60","1,515.50",8.57K,0.56%
2019-09-25,1505.1,"1,530.90","1,534.90","1,499.80",15.73K,-1.79%
2019-09-26,1507.9,"1,503.70","1,512.00","1,500.00",8.18K,0.19%
2019-09-27,1502.7,"1,508.30","1,510.10","1,489.80",1.03K,-0.34%
2019-09-30,1469.2,"1,497.60","1,503.20","1,467.00",1.54K,-2.23%
2019-10-01,1485.2,"1,475.00","1,489.30","1,461.50",1.18K,1.09%
2019-10-02,1504.1,"1,482.90","1,507.00","1,477.70",0.80K,1.27%
2019-10-03,1510.1,"1,502.10","1,521.00","1,498.30",0.62K,0.40%
2019-10-04,1509.2,"1,509.00","1,516.50","1,498.10",0.57K,-0.06%
2019-10-07,1500.7,"1,514.10","1,515.10","1,492.00",0.29K,-0.56%
2019-10-08,1500.1,"1,495.00","1,511.00","1,488.40",1.30K,-0.04%
2019-10-09,1508.9,"1,509.50","1,512.50","1,501.50",0.29K,0.59%
2019-10-10,1497.0,"1,512.50","1,517.80","1,492.00",0.97K,-0.79%
2019-10-11,1484.7,"1,495.80","1,503.80","1,474.70",1.43K,-0.82%
2019-10-14,1493.8,"1,488.00","1,496.80","1,483.30",0.98K,0.61%
2019-10-15,1479.7,"1,493.10","1,498.00","1,477.70",0.78K,-0.94%
2019-10-16,1490.2,"1,480.50","1,491.20","1,477.10",0.54K,0.71%
2019-10-17,1494.2,"1,490.10","1,496.10","1,484.30",1.60K,0.27%
2019-10-18,1490.0,"1,492.50","1,492.90","1,484.80",0.78K,-0.28%
2019-10-21,1484.2,"1,490.70","1,494.70","1,481.60",1.24K,-0.39%
2019-10-22,1483.6,"1,483.70","1,488.20","1,480.00",0.79K,-0.04%
2019-10-23,1491.8,"1,487.30","1,495.10","1,486.70",0.57K,0.55%
2019-10-24,1501.0,"1,490.40","1,502.40","1,486.70",1.01K,0.62%
2019-10-25,1501.7,"1,502.10","1,517.00","1,499.70",0.44K,0.05%
2019-10-28,1492.4,"1,503.60","1,506.30","1,489.10",0.36K,-0.62%
2019-10-29,1487.4,"1,491.50","1,492.90","1,482.70",0.43K,-0.34%
2019-10-30,1496.7,"1,490.50","1,499.30","1,483.10",353.64K,0.63%
2019-10-31,1514.8,"1,498.80","1,516.70","1,496.00",390.01K,1.21%
2019-11-01,1511.4,"1,515.10","1,519.00","1,505.40",380.99K,-0.22%
2019-11-04,1511.1,"1,516.40","1,517.10","1,506.50",260.20K,-0.02%
2019-11-05,1483.7,"1,511.60","1,511.90","1,480.70",593.62K,-1.81%
2019-11-06,1493.1,"1,484.30","1,495.90","1,483.80",313.72K,0.63%
2019-11-07,1466.4,"1,492.10","1,493.60","1,461.40",674.98K,-1.79%
2019-11-08,1462.9,"1,469.00","1,473.90","1,457.00",447.07K,-0.24%
2019-11-11,1457.1,"1,460.00","1,467.40","1,448.90",310.16K,-0.40%
2019-11-12,1453.7,"1,455.90","1,461.30","1,446.20",429.61K,-0.23%
2019-11-13,1463.3,"1,456.50","1,467.90","1,456.40",352.33K,0.66%
2019-11-14,1473.4,"1,464.00","1,475.50","1,461.70",317.40K,0.69%
2019-11-15,1468.5,"1,471.90","1,472.10","1,462.80",251.21K,-0.33%
2019-11-18,1471.9,"1,467.80","1,474.40","1,456.60",331.24K,0.23%
2019-11-19,1474.3,"1,471.90","1,475.80","1,465.10",307.86K,0.16%
2019-11-20,1474.2,"1,472.70","1,479.20","1,466.10",369.97K,-0.01%
2019-11-21,1463.6,"1,475.10","1,475.90","1,462.40",388.34K,-0.72%
2019-11-22,1463.6,"1,464.30","1,473.40","1,461.20",320.50K,0.00%
2019-11-25,1456.9,"1,461.00","1,462.00","1,453.90",298.71K,-0.46%
2019-11-26,1460.3,"1,455.10","1,462.90","1,449.60",346.36K,0.23%
2019-11-27,1457.9,"1,465.60","1,465.60","1,457.00",4.34K,-0.16%
2019-11-28,1472.7,"1,461.20","1,472.90","1,459.10",272.34K,1.02%
2019-11-29,1470.0,"1,459.30","1,470.10","1,456.90",1.63K,-0.18%
2019-12-02,1466.4,"1,467.30","1,468.50","1,457.40",1.40K,-0.24%
2019-12-03,1481.6,"1,465.50","1,484.70","1,462.80",1.40K,1.04%
2019-12-04,1477.5,"1,480.40","1,487.00","1,474.00",0.88K,-0.28%
2019-12-05,1480.3,"1,477.60","1,482.70","1,475.90",0.64K,0.19%
2019-12-06,1462.5,"1,478.20","1,481.50","1,461.00",0.68K,-1.20%
2019-12-09,1462.8,"1,461.10","1,467.30","1,460.70",2.25K,0.02%
2019-12-10,1465.9,"1,463.90","1,470.70","1,462.40",0.64K,0.21%
2019-12-11,1472.7,"1,466.20","1,481.00","1,465.00",0.60K,0.46%
2019-12-12,1469.8,"1,476.50","1,488.90","1,465.80",1.15K,-0.20%
2019-12-13,1478.6,"1,469.50","1,479.70","1,463.30",0.82K,0.60%
2019-12-16,1477.9,"1,477.10","1,481.30","1,475.40",0.46K,-0.05%
2019-12-17,1477.0,"1,477.60","1,481.50","1,475.90",2.75K,-0.06%
2019-12-18,1474.7,"1,476.70","1,480.00","1,470.50",0.78K,-0.16%
2019-12-19,1480.2,"1,475.70","1,481.20","1,472.60",1.69K,0.37%
2019-12-20,1477.0,"1,478.80","1,480.40","1,475.80",0.30K,-0.22%
2019-12-23,1484.3,"1,477.80","1,485.40","1,477.50",3.42K,0.49%
2019-12-24,1500.6,"1,485.00","1,500.80","1,483.90",0.50K,1.10%
2019-12-26,1510.7,"1,498.70","1,513.60","1,498.20",1.01K,0.67%
2019-12-27,1514.3,"1,512.00","1,515.60","1,508.80",0.84K,0.24%
2019-12-30,1518.6,"1,515.90","1,519.10","1,513.50",178.72K,0.28%
2019-12-31,1523.1,"1,517.70","1,529.00","1,517.50",220.85K,0.30%
2020-01-02,1528.1,"1,521.00","1,534.00","1,519.70",270.55K,0.33%
2020-01-03,1552.4,"1,531.70","1,556.60","1,530.40",436.74K,1.59%
2020-01-06,1568.8,"1,562.70","1,590.90","1,562.30",558.97K,1.06%
2020-01-07,1574.3,"1,567.40","1,579.20","1,557.00",435.87K,0.35%
2020-01-08,1560.2,"1,578.80","1,613.30","1,553.40",813.41K,-0.90%
2020-01-09,1554.3,"1,557.70","1,562.40","1,541.00",372.88K,-0.38%
2020-01-10,1560.1,"1,553.40","1,564.10","1,546.70",344.34K,0.37%
2020-01-13,1550.6,"1,563.00","1,563.10","1,547.00",311.73K,-0.61%
2020-01-14,1544.6,"1,548.60","1,549.50","1,536.40",340.91K,-0.39%
2020-01-15,1554.0,"1,546.80","1,558.80","1,546.50",310.07K,0.61%
2020-01-16,1550.5,"1,556.60","1,558.20","1,548.00",260.05K,-0.23%
2020-01-17,1560.3,"1,553.00","1,561.40","1,549.30",264.93K,0.63%
2020-01-20,1557.9,"1,557.30","1,568.80","1,546.00",462.62K,-0.15%
2020-01-21,1557.9,"1,557.30","1,568.80","1,546.00",462.62K,0.00%
2020-01-22,1556.7,"1,558.90","1,559.80","1,550.00",286.08K,-0.08%
2020-01-23,1565.4,"1,558.90","1,567.50","1,551.30",361.03K,0.56%
2020-01-24,1571.9,"1,562.90","1,575.50","1,555.80",427.14K,0.42%
2020-01-27,1577.4,"1,580.50","1,588.40","1,575.30",398.06K,0.35%
2020-01-28,1569.8,"1,580.60","1,582.20","1,564.60",378.01K,-0.48%
2020-01-29,1570.4,"1,566.30","1,577.70","1,562.00",251.27K,0.04%
2020-01-30,1586.5,"1,578.70","1,587.80","1,574.20",4.08K,1.03%
2020-01-31,1584.9,"1,575.60","1,592.30","1,572.00",2.47K,-0.10%
2020-02-03,1579.5,"1,594.60","1,595.10","1,570.50",1.60K,-0.34%
2020-02-04,1552.7,"1,579.50","1,580.70","1,550.00",1.88K,-1.70%
2020-02-05,1560.1,"1,553.20","1,563.20","1,548.40",1.52K,0.48%
2020-02-06,1567.2,"1,556.80","1,568.90","1,553.50",1.48K,0.46%
2020-02-07,1570.6,"1,567.60","1,574.60","1,560.70",1.01K,0.22%
2020-02-10,1576.6,"1,573.00","1,577.30","1,569.10",0.46K,0.38%
2020-02-11,1567.2,"1,573.00","1,574.50","1,562.60",0.86K,-0.60%
2020-02-12,1568.8,"1,567.90","1,570.30","1,561.60",0.83K,0.10%
2020-02-13,1576.3,"1,566.80","1,578.80","1,566.60",1.30K,0.48%
2020-02-14,1583.8,"1,577.50","1,585.30","1,573.60",0.69K,0.48%
2020-02-17,1603.6,"1,585.10","1,608.20","1,581.80",414.24K,1.25%
2020-02-18,1601.0,"1,581.20","1,605.30","1,579.20",2.68K,-0.16%
2020-02-19,1608.8,"1,601.80","1,612.90","1,600.00",2.21K,0.49%
2020-02-20,1617.4,"1,610.90","1,622.80","1,603.80",2.79K,0.53%
2020-02-21,1645.1,"1,620.40","1,648.10","1,618.60",2.32K,1.71%
2020-02-24,1673.5,"1,651.00","1,687.30","1,651.00",2.81K,1.73%
2020-02-25,1647.0,"1,662.00","1,662.30","1,625.00",2.65K,-1.58%
2020-02-26,1640.4,"1,636.40","1,652.40","1,624.40",1.99K,-0.40%
2020-02-27,1642.5,"1,643.00","1,662.50","1,636.70",573.29K,0.13%
2020-02-28,1566.7,"1,646.10","1,651.00","1,564.00",745.84K,-4.61%
2020-03-02,1594.8,"1,592.80","1,612.10","1,576.30",443.53K,1.79%
2020-03-03,1644.4,"1,586.00","1,650.50","1,585.90",466.53K,3.11%
2020-03-04,1643.0,"1,640.10","1,654.30","1,632.60",313.34K,-0.09%
2020-03-05,1668.0,"1,638.20","1,675.50","1,635.60",363.00K,1.52%
2020-03-06,1672.4,"1,673.10","1,692.80","1,642.40",659.63K,0.26%
2020-03-09,1675.7,"1,692.60","1,704.30","1,658.00",504.16K,0.20%
2020-03-10,1660.3,"1,679.60","1,681.30","1,641.10",385.48K,-0.92%
2020-03-11,1642.3,"1,649.30","1,671.80","1,632.40",404.35K,-1.08%
2020-03-12,1590.3,"1,633.10","1,651.00","1,560.40",605.72K,-3.17%
2020-03-13,1516.7,"1,582.70","1,597.90","1,504.00",551.05K,-4.63%
2020-03-16,1486.5,"1,563.80","1,574.80","1,450.90",565.98K,-1.99%
2020-03-17,1525.8,"1,512.80","1,554.30","1,465.60",434.51K,2.64%
2020-03-18,1477.9,"1,527.60","1,547.00","1,473.30",435.19K,-3.14%
2020-03-19,1479.3,"1,487.20","1,502.80","1,460.10",325.29K,0.09%
2020-03-20,1484.6,"1,471.60","1,519.40","1,457.50",269.97K,0.36%
2020-03-23,1567.6,"1,505.00","1,569.30","1,484.60",362.07K,5.59%
2020-03-24,1660.8,"1,563.80","1,698.00","1,560.50",418.78K,5.95%
2020-03-25,1633.4,"1,666.20","1,699.30","1,615.20",254.19K,-1.65%
2020-03-26,1651.2,"1,642.50","1,672.50","1,611.00",215.97K,1.09%
2020-03-27,1625.0,"1,640.40","1,647.20","1,611.40",100.64K,-1.59%
2020-03-30,1637.1,"1,653.70","1,667.40","1,623.40",3.08K,0.74%
2020-03-31,1589.3,"1,634.60","1,634.60","1,582.80",0.97K,-2.92%
2020-04-01,1584.1,"1,581.70","1,605.00","1,574.80",0.35K,-0.33%
2020-04-02,1630.7,"1,599.00","1,635.80","1,590.50",0.44K,2.94%
2020-04-03,1637.6,"1,629.70","1,642.00","1,616.50",0.51K,0.42%
2020-04-06,1684.0,"1,639.70","1,705.50","1,628.10",1.47K,2.83%
2020-04-07,1672.6,"1,694.80","1,731.80","1,662.00",2.14K,-0.68%
2020-04-08,1674.1,"1,669.80","1,685.00","1,660.80",1.29K,0.09%
2020-04-09,1739.9,"1,669.20","1,739.70","1,666.50",1.88K,3.93%
2020-04-13,1749.8,"1,729.50","1,760.60","1,711.80",1.61K,0.57%
2020-04-14,1759.1,"1,752.70","1,778.20","1,737.70",1.16K,0.53%
2020-04-15,1729.6,"1,746.60","1,747.70","1,722.40",1.08K,-1.68%
2020-04-16,1722.7,"1,732.20","1,756.40","1,718.00",1.02K,-0.40%
2020-04-17,1690.8,"1,722.90","1,725.70","1,683.50",1.83K,-1.85%
2020-04-20,1703.4,"1,685.00","1,710.00","1,677.60",0.62K,0.75%
2020-04-21,1678.3,"1,703.60","1,709.90","1,659.20",1.66K,-1.47%
2020-04-22,1727.4,"1,698.60","1,730.40","1,690.10",1.65K,2.93%
2020-04-23,1733.4,"1,725.60","1,750.00","1,721.20",1.70K,0.35%
2020-04-24,1724.2,"1,733.70","1,746.60","1,715.00",0.90K,-0.53%
2020-04-27,1712.6,"1,734.30","1,734.30","1,708.30",0.74K,-0.67%
2020-04-28,1710.6,"1,713.50","1,720.70","1,694.90",1.26K,-0.12%
2020-04-29,1713.4,"1,724.80","1,733.50","1,708.20",159.60K,0.16%
2020-04-30,1694.2,"1,729.60","1,737.00","1,687.50",234.53K,-1.12%
2020-05-01,1700.9,"1,693.50","1,714.40","1,676.00",168.02K,0.40%
2020-05-04,1713.3,"1,711.20","1,726.00","1,700.30",148.73K,0.73%
2020-05-05,1710.6,"1,711.00","1,717.80","1,695.40",184.73K,-0.16%
2020-05-06,1688.5,"1,714.10","1,716.60","1,683.00",203.37K,-1.29%
2020-05-07,1725.8,"1,686.00","1,733.20","1,683.90",250.70K,2.21%
2020-05-08,1713.9,"1,727.20","1,735.50","1,703.10",232.81K,-0.69%
2020-05-11,1698.0,"1,706.00","1,713.80","1,692.10",202.17K,-0.93%
2020-05-12,1706.8,"1,700.00","1,716.70","1,693.50",198.07K,0.52%
2020-05-13,1716.4,"1,705.00","1,726.50","1,701.60",211.61K,0.56%
2020-05-14,1740.9,"1,723.10","1,746.50","1,716.00",212.91K,1.43%
2020-05-15,1756.3,"1,738.50","1,761.20","1,736.80",200.18K,0.88%
2020-05-18,1734.4,"1,757.50","1,775.80","1,729.30",271.47K,-1.25%
2020-05-19,1745.6,"1,734.80","1,751.60","1,727.20",185.26K,0.65%
2020-05-20,1752.1,"1,749.20","1,757.60","1,744.00",184.46K,0.37%
2020-05-21,1721.9,"1,751.70","1,751.70","1,715.30",238.74K,-1.72%
2020-05-22,1735.5,"1,726.00","1,742.00","1,722.50",196.82K,0.79%
2020-05-25,1705.6,"1,734.80","1,737.20","1,700.00",313.17K,-1.72%
2020-05-26,1705.6,"1,730.20","1,737.20","1,700.00",313.17K,0.00%
